Desligamento;Ex-trainee;Data de nascimento;Sexo;Data de admissão;Cargo;Área;Salário mensal médio;Posição crítica;Gestor;Avaliação de desempenho;Distância residência trabalho (Km);Tempo deslocamento (min);Turnover mercado;
0;0;5/29/90;M;1/27/14;835;Operacional ;R$ 2.955,00;0;215;BOM;8;5;0,26;
0;0;04/08/1995;M;02/03/2014;641;Operacional ;R$ 2.870,00;0;359;BOM;15;10;0,08;
0;0;7/19/94;M;02/03/2014;449;Operacional ;R$ 3.326,67;0;613;BOM;30;20;0,22;
0;0;10/07/1988;M;02/10/2014;117;Administrativo;R$ 4.688,33;0;274;BOM;24;16;0,16;
0;0;10/26/75;M;02/03/2014;516;Operacional ;R$ 4.088,33;0;580;BOM;6;4;0,13;
0;0;12/11/1980;F;02/10/2014;193;Administrativo;R$ 18.201,67;1;206;BOM;18;12;0,12;
0;0;3/31/87;M;02/10/2014;836;Coordenação;R$ 7.083,33;1;296;BOM;14;9;0,15;
0;0;02/01/1978;M;2/17/14;49;Operacional ;R$ 3.121,67;0;205;OTIMO;17;11;0,08;
0;0;4/26/88;M;2/17/14;837;Operacional ;R$ 1.970,00;0;7;INSATISFATORIO;31;21;0,13;
0;0;6/30/90;M;2/24/14;838;Operacional ;R$ 3.351,67;0;602;BOM;29;20;0,12;
1;0;6/19/86;M;2/24/14;325;Administrativo;R$ 15.966,67;0;764;OTIMO;26;18;0,14;
0;0;02/09/1995;M;2/24/14;839;Estagiário;R$ 1.431,67;0;191;OTIMO;26;18;0,11;
0;0;10/14/92;F;2/24/14;840;Administrativo;R$ 1.538,33;0;765;BOM;11;7;0,1;
0;0;1/19/78;M;2/24/14;123;Administrativo;R$ 4.871,67;0;488;BOM;21;14;0,26;
0;0;03/01/1990;M;2/24/14;154;Operacional ;R$ 2.958,33;0;145;OTIMO;14;9;0,11;
0;0;11/04/1987;M;2/24/14;584;Operacional ;R$ 3.978,33;0;724;BOM;32;22;0,15;
0;0;8/17/82;M;2/24/14;154;Operacional ;R$ 2.958,33;0;145;BOM;2;1;0,11;
0;0;3/30/89;M;2/24/14;841;Operacional ;R$ 3.125,00;0;677;BOM;16;11;0,15;
0;0;10/03/1991;F;2/24/14;842;Estagiário;R$ 2.086,67;0;766;OTIMO;21;14;0,2;
0;0;3/15/93;M;2/24/14;638;Operacional ;R$ 5.013,33;0;750;OTIMO;17;11;0,22;
0;0;03/02/1995;M;2/24/14;843;Operacional ;R$ 4.681,67;0;646;BOM;21;14;0,11;
0;0;7/23/89;M;2/24/14;844;Estagiário;R$ 2.086,67;0;197;INSATISFATORIO;20;13;0,07;
0;0;1/19/72;M;3/17/14;154;Operacional ;R$ 2.958,33;0;144;OTIMO;14;9;0,11;
0;0;7/30/86;M;3/17/14;411;Operacional ;R$ 4.363,33;0;540;OTIMO;6;4;0,21;
0;0;6/22/79;M;3/17/14;1;Operacional ;R$ 3.695,00;0;723;OTIMO;11;7;0,03;
0;0;8/21/91;M;3/17/14;845;Operacional ;R$ 2.958,33;0;269;OTIMO;5;3;0,22;
0;0;02/10/1994;M;3/17/14;845;Operacional ;R$ 2.958,33;0;269;OTIMO;11;7;0,22;
0;0;7/26/76;M;3/17/14;846;Operacional ;R$ 3.751,67;0;565;BOM;16;11;0,08;
0;0;11/08/1982;M;3/17/14;847;Administrativo;R$ 16.960,00;1;258;OTIMO;30;20;0,18;
0;0;8/13/89;M;3/17/14;848;Estagiário;R$ 2.383,33;0;177;OTIMO;18;12;0,12;
0;0;10/01/1991;M;3/17/14;848;Estagiário;R$ 2.383,33;0;650;BOM;23;15;0,12;
0;0;02/06/1992;M;3/17/14;459;Operacional ;R$ 5.013,33;0;522;BOM;22;15;0,17;
0;0;1/20/88;F;3/19/14;849;Administrativo;R$ 2.805,00;0;624;BOM;14;9;0,15;
0;0;02/04/1977;M;3/24/14;850;Operacional ;R$ 5.810,00;0;651;BOM;17;11;0,11;
0;0;01/05/1980;M;3/24/14;830;Operacional ;R$ 2.958,33;0;577;INSATISFATORIO;21;14;0,21;
0;0;12/15/66;M;3/24/14;174;Operacional ;R$ 5.605,00;0;213;OTIMO;1;0;0,03;
0;0;4/20/66;M;3/24/14;11;Operacional ;R$ 1.855,00;0;439;BOM;3;2;0,26;
0;0;4/24/87;M;04/01/2014;604;Operacional ;R$ 3.781,67;0;591;OTIMO;14;9;0,16;
0;0;6/24/83;M;04/01/2014;604;Operacional ;R$ 3.781,67;0;591;BOM;9;6;0,16;
0;0;02/04/1989;F;04/01/2014;643;Administrativo;R$ 5.000,00;0;412;OTIMO;10;6;0,05;
0;0;4/16/95;M;04/07/2014;851;Operacional ;R$ 2.870,00;0;360;OTIMO;7;4;0,25;
0;0;11/18/88;M;04/07/2014;525;Operacional ;R$ 3.031,67;0;767;BOM;26;18;0,06;
1;0;3/26/87;M;04/07/2014;427;Operacional ;R$ 2.870,00;0;426;EXCELENTE;30;20;0,05;
0;0;4/22/89;M;04/07/2014;427;Operacional ;R$ 2.870,00;0;416;BOM;32;22;0,05;
0;0;11/23/94;M;04/07/2014;831;Operacional ;R$ 2.870,00;0;517;OTIMO;3;2;0,21;
0;0;1/28/79;M;04/07/2014;852;Estagiário;R$ 1.431,67;0;29;BOM;22;15;0,05;
0;0;10/11/1976;M;04/07/2014;497;Operacional ;R$ 2.870,00;0;684;BOM;24;16;0,06;
0;0;12/19/88;F;04/07/2014;853;Administrativo;R$ 4.703,33;0;314;OTIMO;32;22;0,09;
0;0;03/05/1979;M;04/07/2014;478;Operacional ;R$ 4.908,33;0;742;BOM;20;13;0,26;
0;0;8/15/92;M;04/07/2014;497;Operacional ;R$ 2.870,00;0;325;OTIMO;27;18;0,06;
0;0;11/29/83;F;4/14/14;854;Coordenação;R$ 9.766,67;1;692;BOM;5;3;0,21;
0;0;12/01/1994;M;4/14/14;855;Operacional ;R$ 3.876,67;0;607;BOM;6;4;0,2;
0;0;11/29/93;M;4/22/14;251;Operacional ;R$ 3.556,67;0;75;BOM;6;4;0,26;
0;0;11/27/91;M;4/22/14;11;Operacional ;R$ 1.675,00;0;500;OTIMO;5;3;0,26;
1;0;3/14/84;F;4/28/14;577;Administrativo;R$ 9.000,00;0;768;BOM;18;12;0,07;
0;0;10/01/1979;M;05/05/2014;628;Operacional ;R$ 3.125,00;0;472;BOM;24;16;0,18;
0;0;5/13/81;M;05/05/2014;856;Operacional ;R$ 4.040,00;0;549;OTIMO;5;3;0,12;
0;0;03/12/1985;M;05/05/2014;424;Operacional ;R$ 2.958,33;0;316;OTIMO;9;6;0,12;
0;0;10/12/1982;M;05/05/2014;117;Administrativo;R$ 4.160,00;0;660;BOM;7;4;0,16;
0;0;3/25/95;M;05/05/2014;284;Operacional ;R$ 5.531,67;0;759;INSATISFATORIO;22;15;0,25;
0;0;06/09/1988;F;05/05/2014;819;Administrativo;R$ 1.528,33;0;769;BOM;7;4;0,04;
0;0;08/02/1986;M;05/05/2014;857;Operacional ;R$ 3.751,67;0;582;OTIMO;27;18;0,06;
0;0;10/16/91;M;05/05/2014;306;Administrativo;R$ 4.876,67;0;770;OTIMO;29;20;0,04;
0;0;11/05/1973;M;05/05/2014;173;Operacional ;R$ 2.588,33;0;430;BOM;15;10;0,16;
0;0;8/13/87;M;05/12/2014;154;Operacional ;R$ 2.958,33;0;203;OTIMO;12;8;0,11;
0;0;10/19/85;M;05/12/2014;858;Operacional ;R$ 5.013,33;0;751;BOM;10;6;0,09;
1;0;5/20/96;F;5/19/14;859;Aprendiz;R$ 1.281,67;0;381;BOM;3;2;0,23;
1;0;3/18/95;M;5/19/14;859;Aprendiz;R$ 1.281,67;0;381;BOM;30;20;0,23;
0;0;04/09/1985;M;5/19/14;339;Operacional ;R$ 5.373,33;0;421;BOM;1;0;0,17;
0;0;9/15/94;M;5/19/14;365;Operacional ;R$ 3.646,67;0;312;EXCELENTE;31;21;0,16;
0;0;03/12/1980;M;5/19/14;113;Operacional ;R$ 2.281,67;0;125;INSATISFATORIO;30;20;0,1;
0;0;6/13/91;M;5/19/14;154;Operacional ;R$ 2.958,33;0;771;BOM;0;0;0,11;
0;0;8/26/87;M;5/19/14;642;Operacional ;R$ 3.000,00;0;772;BOM;23;15;0,07;
0;0;10/20/87;M;5/19/14;860;Administrativo;R$ 3.396,67;0;320;BOM;3;2;0,02;
1;0;2/25/96;M;5/19/14;859;Aprendiz;R$ 1.281,67;0;280;OTIMO;10;6;0,23;
0;0;10/06/1992;M;5/26/14;861;Administrativo;R$ 1.396,67;0;773;INSATISFATORIO;25;17;0,07;
0;0;10/12/1950;M;05/01/2014;862;Executivo;R$ 15.675,00;0;774;BOM;14;9;0,1;
0;0;6/22/94;M;06/02/2014;436;Operacional ;R$ 3.795,00;0;495;OTIMO;11;7;0,09;
0;0;07/11/1990;M;06/02/2014;863;Operacional ;R$ 2.958,33;0;134;OTIMO;27;18;0,2;
0;0;4/21/84;F;06/02/2014;117;Administrativo;R$ 4.425,00;0;775;OTIMO;4;2;0,16;
0;0;10/10/1990;F;06/02/2014;417;Administrativo;R$ 2.880,00;0;754;BOM;4;2;0,25;
0;0;08/07/1994;M;06/09/2014;864;Operacional ;R$ 3.411,67;0;47;BOM;22;15;0,24;
0;0;2/17/84;M;06/09/2014;855;Operacional ;R$ 3.876,67;0;607;BOM;21;14;0,2;
0;0;6/13/85;F;06/09/2014;865;Administrativo;R$ 2.721,67;0;110;BOM;15;10;0,07;
1;0;8/27/86;F;06/09/2014;421;Administrativo;R$ 3.306,67;0;118;BOM;16;11;0,02;
0;0;02/04/1979;F;06/09/2014;542;Administrativo;R$ 4.141,67;0;240;BOM;29;20;0,17;
0;0;05/08/1980;M;6/16/14;20;Operacional ;R$ 3.116,67;0;776;BOM;6;4;0,23;
0;0;12/15/84;M;6/16/14;117;Administrativo;R$ 4.425,00;0;115;BOM;17;11;0,16;
0;0;4/24/95;M;6/23/14;495;Operacional ;R$ 2.870,00;0;334;BOM;18;12;0,02;
0;0;05/03/1981;F;6/23/14;417;Administrativo;R$ 2.880,00;0;754;BOM;14;9;0,25;
0;0;09/04/1987;M;6/23/14;343;Operacional ;R$ 2.291,67;0;128;BOM;11;7;0,17;
0;0;6/13/95;M;6/23/14;830;Operacional ;R$ 2.870,00;0;527;OTIMO;30;20;0,21;
0;0;11/09/1990;M;6/23/14;497;Operacional ;R$ 3.170,00;0;418;BOM;13;9;0,06;
0;0;12/19/88;F;07/01/2014;866;Administrativo;R$ 4.468,33;0;777;BOM;27;18;0,19;
0;0;05/09/1985;M;07/07/2014;594;Operacional ;R$ 2.958,33;0;516;BOM;2;1;0,06;
0;0;08/12/1977;M;07/07/2014;811;Operacional ;R$ 3.025,00;0;472;BOM;4;2;0,14;
0;0;12/23/91;F;07/07/2014;559;Administrativo;R$ 3.668,33;0;594;BOM;20;13;0,09;
0;0;05/10/1991;M;07/07/2014;606;Administrativo;R$ 5.005,00;0;778;BOM;21;14;0,05;
0;0;07/08/1984;M;07/07/2014;497;Operacional ;R$ 3.170,00;0;426;OTIMO;4;2;0,06;
0;0;3/30/91;M;07/07/2014;427;Operacional ;R$ 3.170,00;0;418;BOM;14;9;0,05;
0;0;6/13/90;M;7/21/14;113;Operacional ;R$ 2.386,67;0;220;BOM;15;10;0,1;
0;0;4/29/90;M;7/21/14;113;Operacional ;R$ 2.381,67;0;779;OTIMO;28;19;0,1;
0;0;11/16/96;M;7/28/14;859;Aprendiz;R$ 1.480,00;0;79;BOM;12;8;0,23;
1;0;8/25/96;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;386;OTIMO;13;9;0,23;
1;0;11/01/1996;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;315;BOM;24;16;0,23;
1;0;7/17/95;F;08/01/2014;859;Aprendiz;R$ 1.423,33;0;385;OTIMO;2;1;0,23;
1;0;11/28/94;F;08/01/2014;859;Aprendiz;R$ 1.423,33;0;780;OTIMO;26;18;0,23;
1;0;7/21/96;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;315;BOM;30;20;0,23;
1;0;3/22/97;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;425;OTIMO;1;0;0,23;
1;0;03/11/1997;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;755;BOM;18;12;0,23;
1;0;4/13/97;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;559;BOM;22;15;0,23;
1;0;8/25/96;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;417;BOM;15;10;0,23;
1;0;9/29/96;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;663;BOM;21;14;0,23;
1;0;8/20/96;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;617;BOM;9;6;0,23;
1;0;04/06/1996;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;322;BOM;0;0;0,23;
1;0;10/25/94;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;639;OTIMO;13;9;0,23;
1;0;3/25/95;F;08/01/2014;859;Aprendiz;R$ 1.423,33;0;418;BOM;15;10;0,23;
1;0;4/28/97;M;08/01/2014;859;Aprendiz;R$ 1.423,33;0;319;OTIMO;18;12;0,23;
1;0;01/12/1997;F;08/01/2014;859;Aprendiz;R$ 1.423,33;0;214;BOM;22;15;0,23;
0;0;9/29/94;F;08/04/2014;848;Estagiário;R$ 1.896,67;0;781;OTIMO;1;0;0,12;
0;0;01/11/1988;F;08/04/2014;848;Estagiário;R$ 1.896,67;0;615;EXCELENTE;0;0;0,12;
0;0;5/29/92;F;08/04/2014;848;Estagiário;R$ 2.086,67;0;537;OTIMO;12;8;0,12;
0;0;10/16/97;M;8/14/14;867;Aprendiz;R$ 798,33;0;659;BOM;16;11;0,15;
0;0;12/13/97;M;8/19/14;867;Aprendiz;R$ 798,33;0;156;BOM;2;1;0,15;
0;0;02/06/1992;M;8/18/14;848;Estagiário;R$ 2.166,67;0;782;OTIMO;12;8;0,12;
0;0;08/08/1992;F;8/18/14;848;Estagiário;R$ 2.086,67;0;783;BOM;6;4;0,12;
0;0;5/19/94;M;8/18/14;119;Administrativo;R$ 1.396,67;0;784;BOM;13;9;0,08;
0;0;5/24/91;F;8/25/14;844;Estagiário;R$ 1.790,00;0;785;BOM;10;6;0,07;
0;0;12/25/91;F;8/25/14;848;Estagiário;R$ 2.383,33;0;588;BOM;22;15;0,12;
1;0;10/26/90;F;09/01/2014;848;Estagiário;R$ 2.086,67;0;87;OTIMO;30;20;0,12;
0;0;12/07/1993;M;09/01/2014;848;Estagiário;R$ 1.896,67;0;332;BOM;17;11;0,12;
0;0;9/25/85;F;09/01/2014;435;Administrativo;R$ 2.721,67;0;786;BOM;32;22;0,14;
0;0;7/28/95;M;09/01/2014;497;Operacional ;R$ 3.170,00;0;510;BOM;21;14;0,06;
0;0;03/08/1989;M;09/01/2014;848;Estagiário;R$ 2.086,67;0;197;OTIMO;16;11;0,12;
0;0;10/04/1993;F;09/01/2014;844;Estagiário;R$ 2.383,33;0;787;BOM;3;2;0,07;
1;0;10/12/1991;M;09/08/2014;173;Operacional ;R$ 2.191,67;0;556;BOM;30;20;0,16;
0;0;4/28/83;M;9/22/14;575;Operacional ;R$ 2.870,00;0;468;OTIMO;14;9;0,07;
0;0;6/16/87;M;9/22/14;88;Administrativo;R$ 2.815,00;0;247;BOM;31;21;0,12;
0;0;5/26/87;M;9/22/14;495;Operacional ;R$ 3.170,00;0;605;BOM;4;2;0,02;
0;0;04/06/1995;M;10/20/14;154;Operacional ;R$ 2.958,33;0;151;BOM;6;4;0,11;
0;0;7/16/88;F;10/20/14;691;Administrativo;R$ 6.140,00;0;788;INSATISFATORIO;0;0;0,18;
0;0;7/19/94;F;10/27/14;859;Aprendiz;R$ 618,33;0;789;EXCELENTE;32;22;0,23;
0;0;7/23/82;M;10/27/14;11;Operacional ;R$ 2.305,00;0;695;BOM;27;18;0,26;
0;0;7/18/92;F;11/03/2014;848;Estagiário;R$ 2.086,67;0;314;BOM;14;9;0,12;
0;0;07/05/1990;M;11/03/2014;154;Operacional ;R$ 2.245,00;0;501;BOM;12;8;0,11;
0;0;1/28/89;M;11/24/14;11;Operacional ;R$ 1.708,33;0;790;OTIMO;12;8;0,26;
0;0;9/30/82;M;11/24/14;154;Operacional ;R$ 2.958,33;0;203;BOM;20;13;0,11;
0;0;01/11/1989;M;11/24/14;154;Operacional ;R$ 2.958,33;0;203;BOM;28;19;0,11;
0;0;3/29/86;M;11/24/14;868;Operacional ;R$ 2.321,67;0;18;BOM;30;20;0,11;
0;0;07/04/1982;M;11/24/14;154;Operacional ;R$ 2.958,33;0;203;BOM;16;11;0,11;
0;0;09/08/1967;M;12/01/2014;485;Operacional ;R$ 6.675,00;0;544;OTIMO;21;14;0,2;
0;0;05/03/1988;M;12/01/2014;154;Operacional ;R$ 2.958,33;0;203;OTIMO;15;10;0,11;
0;0;03/06/1982;M;12/15/14;869;Administrativo;R$ 19.158,33;1;448;OTIMO;17;11;0,14;
1;0;03/10/1997;F;12/15/14;859;Aprendiz;R$ 630,00;0;791;BOM;1;0;0,23;
0;0;7/25/88;M;12/15/14;421;Administrativo;R$ 4.085,00;0;123;BOM;1;0;0,02;
0;0;4/16/90;F;12/15/14;812;Administrativo;R$ 7.350,00;0;792;OTIMO;25;17;0,06;
0;0;3/13/71;M;01/05/2015;305;Operacional ;R$ 3.416,67;0;387;BOM;3;2;0,23;
0;0;12/03/1990;M;01/05/2015;870;Administrativo;R$ 10.500,00;1;793;OTIMO;14;9;0,22;
0;0;07/01/1981;M;01/05/2015;117;Administrativo;R$ 4.325,00;0;794;OTIMO;7;4;0,16;
0;0;01/04/1986;F;01/05/2015;849;Administrativo;R$ 4.073,33;0;625;BOM;7;4;0,15;
0;0;4/22/92;M;01/05/2015;871;Operacional ;R$ 1.970,00;0;795;BOM;14;9;0,11;
0;0;11/30/92;F;01/05/2015;872;Administrativo;R$ 4.666,67;0;570;BOM;30;20;0,16;
0;0;10/14/97;M;01/12/2015;859;Aprendiz;R$ 1.520,00;0;175;BOM;23;15;0,23;
0;0;6/28/83;M;01/12/2015;72;Administrativo;R$ 24.166,67;1;71;BOM;18;12;0,19;
0;0;09/06/1985;M;01/12/2015;849;Administrativo;R$ 4.073,33;0;625;OTIMO;8;5;0,15;
0;1;2/14/90;M;1/19/15;279;Trainee;R$ 8.750,00;0;364;BOM;23;15;0,19;
0;1;5/21/90;M;1/19/15;279;Trainee;R$ 8.210,00;0;763;OTIMO;26;18;0,19;
0;1;08/10/1989;M;1/19/15;279;Trainee;R$ 8.973,33;0;655;BOM;23;15;0,19;
0;0;2/26/92;M;1/19/15;539;Operacional ;R$ 2.136,67;0;268;BOM;23;15;0,2;
0;1;12/28/88;F;1/19/15;279;Trainee;R$ 7.500,00;0;796;BOM;0;0;0,19;
0;1;01/11/1990;F;1/19/15;279;Trainee;R$ 8.463,33;0;622;BOM;19;13;0,19;
0;0;10/06/1991;M;1/19/15;426;Administrativo;R$ 6.666,67;0;296;BOM;1;0;0,25;
0;0;12/23/95;M;02/02/2015;286;Operacional ;R$ 2.870,00;0;427;BOM;16;11;0,07;
0;0;2/15/93;M;1/26/15;859;Aprendiz;R$ 1.313,33;0;758;BOM;16;11;0,23;
0;0;6/15/93;M;1/26/15;859;Aprendiz;R$ 1.313,33;0;758;BOM;14;9;0,23;
0;0;11/09/1996;M;1/26/15;859;Aprendiz;R$ 1.313,33;0;758;BOM;22;15;0,23;
0;0;07/09/1996;F;1/26/15;859;Aprendiz;R$ 1.313,33;0;758;OTIMO;15;10;0,23;
0;0;5/23/91;M;1/26/15;848;Estagiário;R$ 1.896,67;0;81;BOM;4;2;0,12;
0;0;01/07/1983;M;1/26/15;132;Operacional ;R$ 3.881,67;0;516;OTIMO;20;13;0,14;
0;0;4/21/93;M;1/26/15;873;Operacional ;R$ 2.958,33;0;207;BOM;8;5;0,26;
0;0;11/22/95;M;1/26/15;859;Aprendiz;R$ 1.313,33;0;758;BOM;17;11;0,23;
0;0;12/30/91;M;1/26/15;848;Estagiário;R$ 1.896,67;0;33;BOM;3;2;0,12;
0;0;5/19/95;M;02/02/2015;859;Aprendiz;R$ 1.080,00;0;797;BOM;19;13;0,23;
0;0;05/03/1990;F;02/02/2015;848;Estagiário;R$ 1.896,67;0;501;OTIMO;1;0;0,12;
0;0;3/23/96;M;02/03/2015;433;Operacional ;R$ 2.870,00;0;352;BOM;9;6;0,08;
0;0;05/05/1991;M;02/02/2015;497;Operacional ;R$ 2.870,00;0;613;BOM;0;0;0,06;
0;0;5/18/90;M;02/03/2015;251;Operacional ;R$ 3.295,00;0;75;BOM;15;10;0,26;
0;0;08/09/1991;M;02/09/2015;848;Estagiário;R$ 1.625,00;0;798;OTIMO;17;11;0,12;
0;0;12/13/90;M;02/09/2015;848;Estagiário;R$ 1.896,67;0;799;OTIMO;28;19;0,12;
0;0;6/28/91;F;02/09/2015;844;Estagiário;R$ 2.166,67;0;305;OTIMO;6;4;0,07;
0;0;11/25/89;M;02/09/2015;568;Operacional ;R$ 4.180,00;0;47;BOM;29;20;0,22;
0;0;02/07/1987;M;02/09/2015;539;Operacional ;R$ 2.270,00;0;767;BOM;11;7;0,2;
0;0;4/14/94;F;02/09/2015;844;Estagiário;R$ 2.166,67;0;234;OTIMO;4;2;0,07;
0;0;3/31/94;F;02/09/2015;848;Estagiário;R$ 2.166,67;0;174;OTIMO;4;2;0,12;
0;0;11/22/97;M;02/09/2015;859;Aprendiz;R$ 616,67;0;366;OTIMO;27;18;0,23;
0;0;3/27/98;F;02/09/2015;859;Aprendiz;R$ 616,67;0;366;OTIMO;18;12;0,23;
0;0;10/07/1999;M;02/09/2015;859;Aprendiz;R$ 616,67;0;366;OTIMO;31;21;0,23;
0;0;03/10/1968;M;2/18/15;113;Operacional ;R$ 2.243,33;0;513;OTIMO;9;6;0,1;
0;0;8/31/93;M;2/18/15;848;Estagiário;R$ 1.788,33;0;274;BOM;11;7;0,12;
1;0;01/05/1996;F;2/19/15;859;Aprendiz;R$ 928,33;0;125;BOM;3;2;0,23;
0;0;03/12/1991;M;2/23/15;830;Operacional ;R$ 2.870,00;0;527;OTIMO;29;20;0,21;
0;0;2/27/96;F;2/23/15;844;Estagiário;R$ 1.355,00;0;108;OTIMO;12;8;0,07;
0;0;2/13/90;F;2/23/15;844;Estagiário;R$ 2.166,67;0;588;OTIMO;25;17;0,07;
0;0;3/24/96;M;2/24/15;867;Aprendiz;R$ 928,33;0;532;OTIMO;28;19;0,15;
0;0;05/09/1994;M;2/23/15;11;Operacional ;R$ 1.720,00;0;409;BOM;3;2;0,26;
0;0;04/05/1994;M;2/23/15;641;Operacional ;R$ 2.870,00;0;360;OTIMO;5;3;0,08;
0;0;12/04/1993;M;2/23/15;433;Operacional ;R$ 2.870,00;0;531;OTIMO;8;5;0,08;
0;0;6/24/93;M;2/23/15;830;Operacional ;R$ 2.870,00;0;697;OTIMO;4;2;0,21;
0;0;10/06/1986;M;2/23/15;391;Administrativo;R$ 5.873,33;0;569;OTIMO;31;21;0,05;
0;0;06/06/1992;F;2/24/15;844;Estagiário;R$ 1.355,00;0;800;OTIMO;20;13;0,07;
0;0;6/17/83;M;03/02/2015;12;Administrativo;R$ 3.666,67;0;483;BOM;19;13;0,25;
0;0;6/26/77;M;03/02/2015;173;Operacional ;R$ 2.011,67;0;195;BOM;15;10;0,16;
0;0;10/07/1994;M;03/02/2015;874;Operacional ;R$ 2.875,00;0;162;BOM;16;11;0,09;
0;0;06/06/1993;F;03/02/2015;417;Administrativo;R$ 2.880,00;0;754;BOM;4;2;0,25;
0;0;6/17/93;M;03/02/2015;495;Operacional ;R$ 2.870,00;0;663;BOM;30;20;0,02;
0;0;01/09/1981;M;03/02/2015;369;Operacional ;R$ 2.401,67;0;31;BOM;21;14;0,16;
0;0;4/15/92;M;03/09/2015;848;Estagiário;R$ 1.626,67;0;271;OTIMO;3;2;0,12;
0;0;07/06/1984;M;03/09/2015;113;Operacional ;R$ 2.298,33;0;801;OTIMO;22;15;0,1;
0;0;8/28/91;M;3/16/15;839;Estagiário;R$ 1.668,33;0;196;BOM;20;13;0,11;
0;0;4/14/99;M;04/01/2015;859;Aprendiz;R$ 683,33;0;409;BOM;20;13;0,23;
0;0;1/26/92;M;3/16/15;848;Estagiário;R$ 2.530,00;0;653;BOM;23;15;0,12;
0;0;12/02/1995;F;3/16/15;859;Aprendiz;R$ 788,33;0;802;BOM;10;6;0,23;
0;0;1/19/89;M;3/23/15;52;Operacional ;R$ 3.158,33;0;47;BOM;22;15;0,24;
0;0;07/11/1994;M;3/23/15;11;Operacional ;R$ 2.048,33;0;110;OTIMO;3;2;0,26;
0;0;9/25/83;M;3/30/15;11;Operacional ;R$ 2.048,33;0;291;BOM;24;16;0,26;
0;0;11/20/94;F;04/01/2015;859;Aprendiz;R$ 740,00;0;95;OTIMO;16;11;0,23;
0;0;10/20/95;M;04/01/2015;859;Aprendiz;R$ 740,00;0;95;BOM;12;8;0,23;
0;0;4/19/93;F;04/06/2015;852;Estagiário;R$ 1.191,67;0;347;BOM;24;16;0,05;
0;0;10/03/1978;M;04/06/2015;195;Operacional ;R$ 2.905,00;0;176;OTIMO;16;11;0,04;
0;0;01/05/1995;M;4/13/15;11;Operacional ;R$ 2.048,33;0;291;OTIMO;2;1;0,26;
0;0;6/26/76;M;4/13/15;154;Operacional ;R$ 2.958,33;0;229;INSATISFATORIO;29;20;0,11;
0;0;3/29/96;F;4/13/15;859;Aprendiz;R$ 1.406,67;0;803;BOM;23;15;0,23;
0;0;04/11/1995;M;4/20/15;603;Operacional ;R$ 3.963,33;0;51;BOM;31;21;0,24;
0;0;5/24/94;M;4/20/15;813;Operacional ;R$ 2.446,67;0;776;BOM;1;0;0,18;
0;0;7/22/86;M;4/22/15;154;Operacional ;R$ 2.958,33;0;203;OTIMO;25;17;0,11;
0;0;7/30/92;M;4/22/15;830;Operacional ;R$ 2.958,33;0;422;OTIMO;4;2;0,21;
0;0;10/06/1982;F;4/20/15;819;Administrativo;R$ 1.396,67;0;769;OTIMO;30;20;0,04;
0;0;5/19/94;F;4/27/15;844;Estagiário;R$ 2.166,67;0;804;BOM;5;3;0,07;
0;0;11/20/78;M;4/27/15;11;Operacional ;R$ 2.048,33;0;274;OTIMO;2;1;0,26;
0;0;05/03/1985;M;05/04/2015;154;Operacional ;R$ 2.958,33;0;145;OTIMO;6;4;0,11;
0;0;1/16/97;M;05/04/2015;852;Estagiário;R$ 1.431,67;0;358;BOM;11;7;0,05;
0;0;1/26/95;M;05/04/2015;852;Estagiário;R$ 1.431,67;0;385;BOM;5;3;0,05;
0;0;5/29/89;F;05/04/2015;875;Administrativo;R$ 6.320,00;0;805;BOM;4;2;0,07;
0;0;10/25/00;F;05/05/2015;859;Aprendiz;R$ 838,33;0;108;BOM;2;1;0,23;
0;0;3/14/97;F;05/04/2015;852;Estagiário;R$ 1.431,67;0;407;OTIMO;24;16;0,05;
1;0;12/13/91;M;05/04/2015;166;Administrativo;R$ 3.390,00;0;168;BOM;16;11;0,15;
0;0;8/31/88;M;05/04/2015;433;Operacional ;R$ 2.870,00;0;394;INSATISFATORIO;3;2;0,08;
0;0;10/18/75;M;05/04/2015;876;Administrativo;R$ 9.946,67;0;806;OTIMO;13;9;0,23;
0;0;05/06/1999;F;05/06/2015;859;Aprendiz;R$ 1.406,67;0;487;BOM;5;3;0,23;
0;0;8/22/88;M;05/11/2015;848;Estagiário;R$ 2.166,67;0;376;OTIMO;29;20;0,12;
0;0;5/31/89;F;05/11/2015;844;Estagiário;R$ 2.166,67;0;207;OTIMO;29;20;0,07;
0;0;05/12/1992;M;05/11/2015;848;Estagiário;R$ 2.166,67;0;807;OTIMO;27;18;0,12;
